scenario_id,family,split,truth_model,truth_T_m2_s,truth_S,truth_delay_s,truth_tau_q_s,truth_tau_s_s,truth_leakage_B_m,pathway,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,delta_logT,delta_logS,sd_epsilon,bias_eta,rmse_m,aic,bic,parameter_count,boundary_hit,reliability_class
step_rate_04,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.4494315908984144e-05,0.001066085257079526,22.289830526179035,118.46768765995142,,-0.11666155679680593,0.06399330104416051,0.37670787959832613,-0.000696332188539997,0.006894369901832315,-86.73377986273323,-79.24897581910166,4,False,B
step_rate_04,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.4494160318839156e-05,0.0009444555417831745,33.71368772451309,154.4855152252979,39.099802014390896,-0.3712329618385627,-0.057146663785619556,0.3752982113910218,4.244924212794728e-06,0.006965908647374804,-85.09386014695035,-75.7378550924109,5,False,C
step_rate_05,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,8.55268397796692e-05,0.0011444595821304819,,,,0.5368072368050772,0.13493254491619794,0.715527404927695,0.17137104714628373,0.017811824113882394,-26.41249730688157,-22.670095285065788,2,False,C
step_rate_05,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.693181406523081e-05,0.0010138320641251237,,,,0.29165139523508615,0.01373727421933716,0.7225872731009942,0.1857823594621583,0.021550060983215574,-25.066793447845825,-21.324391426030044,2,False,C
step_rate_05,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.676266698468096e-05,0.001012820168584552,,,99999.67831421601,0.28912104140939027,0.012738685898828333,0.7226763719220818,0.1859916488636162,0.021691017844377755,-23.048864229526362,-17.43526119680269,3,True,C
step_rate_05,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.915879634312701e-05,0.0007217361447802972,,,,0.6846995631327689,-0.32609565732539925,0.8591276034767855,-0.31202141409908796,0.020654905988934477,-5.520932298975502,-1.77853027715972,2,False,C
step_rate_05,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.594270897263038e-05,0.001161827908252155,0.00010806483924926496,273.80678681471426,,-0.3300967520487684,0.1499945478510071,0.6102399277211052,0.01336165006932355,0.01450572353552176,-40.4017626625111,-32.91695861887954,4,False,C
step_rate_05,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.3772287534598324e-05,0.0006990585773907587,0.00010000000006261241,363.26978516954875,16.045642401836787,-1.2893645819677877,-0.35802073855597594,0.6049137008670458,0.011690230144128367,0.013524556726439329,-39.24852854075784,-29.892523486218384,5,True,D
step_rate_06,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,5.7248644201934186e-05,0.0011596464597489317,,,,0.1353809546634935,0.1481151825860983,0.667725964082569,0.16614745767528655,0.02565632625355722,-32.83977413950682,-29.09737211769104,2,False,B
step_rate_06,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,4.570780626758075e-05,0.001012284132596355,,,,-0.08975390663212322,0.012209294893729713,0.6549037455387061,0.17188521986201236,0.008117372599010736,-34.38087272029977,-30.63847069848399,2,False,B
step_rate_06,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,3.97026219661822e-05,0.0009204758061632215,,,48.62030161093234,-0.23060577542762603,-0.08286456201865343,0.6532919441258194,0.17460429691772358,0.006070611653372209,-32.500886125445916,-26.887283092722242,3,False,C
step_rate_06,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,0.00010081524957605404,0.0007076874927967497,,,,0.7012666242433551,-0.3457526770864538,0.990943814329751,-0.4613504335750582,0.019425279900032108,11.714562524067029,15.456964545882812,2,False,C
step_rate_06,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.713391591198547e-05,0.0010732555934808165,0.00010122574078606317,118.1471723234543,,-0.29749227789349786,0.07069663983111972,0.6491542844959355,0.0702731478302674,0.0176707332631199,-33.91965077732884,-26.434846733697277,4,False,C
step_rate_06,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.4812057074655494e-05,0.0006081485040574807,0.00010000002915602132,158.61141824333856,15.915657480753264,-1.2165814891128364,-0.49733617674562736,0.6394391123324961,0.06638147627947001,0.016141300310824818,-33.412882366914225,-24.05687731237477,5,True,D
step_rate_07,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,7.133985962840497e-05,0.0011062286871069394,,,,0.3554322068584568,0.10095665126238029,0.589988090989287,0.0983916993152149,0.015146100625869739,-46.32087389099545,-42.578471869179666,2,False,C
step_rate_07,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.6749756468899235e-05,0.0009738296721306447,,,,0.12662835962722863,-0.02651886524114369,0.5869801215161514,0.10686555430959188,0.00918237704387354,-46.55798476586303,-42.81558274404725,2,False,B
step_rate_07,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.6671887400860687e-05,0.0009731355967811322,,,99999.99484271347,0.1252552693136665,-0.02723184701847431,0.5870108554563556,0.10692724343260866,0.009316727385188147,-44.551308159107435,-38.93770512638376,3,True,C
step_rate_07,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.882157468549736e-05,0.0007293676593887571,,,,0.6812929427491348,-0.31557734024045214,0.7958346891110273,-0.3844041994424729,0.01939050767839389,-8.675059565839977,-4.932657544024194,2,False,C
step_rate_07,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.6095716412980384e-05,0.0010300527996952168,0.00010838976363669481,86.45957393087399,,-0.08130297920094974,0.029610062767717375,0.5701706393936595,0.03220547220979046,0.005887452681748948,-46.78909996178376,-39.3042959181522,4,False,B
step_rate_07,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.879101357028288e-05,0.000938143429532787,0.00010000000047730131,95.01841261374979,46.770295369932654,-0.2538343946377558,-0.06385243171578085,0.5694388007400253,0.030497520604724892,0.006526031639181268,-44.92813857674382,-35.57213352220437,5,True,C
step_rate_08,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,7.491680605870459e-05,0.0012193554149107337,,,,0.40435523988161287,0.19832237068612393,0.7582422984019483,0.15495769220256875,0.016546155137176343,-21.573880604381202,-17.83147858256542,2,False,C
step_rate_08,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.5987250138189355e-05,0.0010688573114169383,,,,0.11310098328110278,0.06659014457158681,0.7568593753996027,0.1784233786800524,0.013131356602631799,-21.10422095551596,-17.361818933700178,2,False,B
step_rate_08,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.590839548974445e-05,0.0010682493559373669,,,99999.99999999984,0.11169155110782898,0.06602119262804713,0.7568640154944242,0.17855554013189437,0.013191549862314555,-19.099843657584657,-13.486240624860983,3,True,C
step_rate_08,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.912270207313107e-05,0.000727302063536346,,,,0.6843354921459859,-0.31841339456958845,0.8954719352707272,-0.41594911897623027,0.020641212665078006,1.9493592918192335,5.691761313635016,2,False,C
step_rate_08,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.44273625263716e-05,0.0011531872798333021,0.00010000009401393465,221.85891925263152,,-0.37317133495119603,0.14252965639982404,0.6624389193501609,0.011116658179849937,0.017845021007790427,-32.5321450340975,-25.04734099046594,4,True,C
step_rate_08,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,7.966155528986142e-06,0.0004832691877624624,0.00010123262864461989,321.9124657534937,11.502022455344168,-1.836820996758591,-0.7271814560172538,0.6526402633493205,0.011268741545276554,0.017987125470459782,-31.96195442951717,-22.605949374977715,5,False,D
step_rate_09,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,5.709076196134044e-05,0.0012128872433033208,,,,0.13261931112808242,0.19300366876013292,0.6456969099996727,0.18800122488932927,0.02279483476259477,-35.017773080254216,-31.275371058438434,2,False,C
step_rate_09,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,4.398755714791263e-05,0.0010520651994508957,,,,-0.12811620359600367,0.05075508905939344,0.6323807816457562,0.2007340672752104,0.008112367292697405,-36.30246570400052,-32.56006368218473,2,False,B
step_rate_09,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,3.875275710528986e-05,0.0009708824234841755,,,52.72507880146326,-0.25482110105565536,-0.029549906092414462,0.6304603164363588,0.20516069015635172,0.005456107483802797,-34.36674759541795,-28.753144562694274,3,False,C
step_rate_09,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.896123629893202e-05,0.0007207211591553669,,,,0.6827052154936933,-0.3275029583105661,0.9371461794367246,-0.4661004288844121,0.019638143365910434,7.569338700897159,11.31174072271294,2,False,C
step_rate_09,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.2963992818987927e-05,0.001134226741780689,0.00010000002908740241,188.92070521004254,,-0.4166071663711073,0.1259511339787108,0.5892208813321649,0.036887333575983554,0.02106915744150561,-43.598421426029354,-36.11361738239779,4,True,C
step_rate_09,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,7.91363454277281e-06,0.00046271732220733907,0.00010581810204132932,262.6718562029994,11.417700887793709,-1.8434358421042358,-0.7706389465377386,0.5739476153172519,0.03878178534334179,0.017616940362113993,-44.08811182494054,-34.73210677040109,5,False,D
step_rate_10,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,6.629017587607673e-05,0.0011371641305982525,,,,0.2820187039529776,0.128537558438523,0.5490599418278314,0.0717621873110458,0.01702897958791139,-53.73695310320748,-49.9945510813917,2,False,C
step_rate_10,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.1688027538152094e-05,0.0009962078923875471,,,,0.033203173604083334,-0.0037993158813161994,0.5419280580029056,0.08423373850430987,0.005920165983210002,-54.65232042520445,-50.909918403388666,2,False,B
step_rate_10,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.1637175496369946e-05,0.0009956904801719656,,,99999.9999226569,0.03221886301200261,-0.0043188325738812445,0.541933048413415,0.08428302617476165,0.005992923332129549,-52.65010473342757,-47.036501700703894,3,True,C
step_rate_10,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.8652691993172e-05,0.0007246050295935101,,,,0.679582514992254,-0.32212855934526397,0.7528111383979319,-0.46529649747461016,0.01840330596484572,-8.457152981590866,-4.714750959775084,2,False,C
step_rate_10,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.107232295922854e-05,0.001043021202669425,0.00015350206106765128,96.52663884711637,,-0.1966885180845486,0.042121504354127474,0.5094264897598315,0.002832503675653547,0.011785141501553777,-57.75814086925807,-50.27333682562651,4,False,C
step_rate_10,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,2.2853699899022398e-05,0.0007415955433112212,0.00010333786070753093,122.47374351546443,22.334396201719205,-0.7829099800131526,-0.29895127430731244,0.5034274146482162,0.0012926853047367838,0.014634024551302176,-56.89655134753859,-47.54054629299914,5,False,C
step_rate_11,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,6.722240051029813e-05,0.001223889542899436,,,,0.2959835274822699,0.20203393728879537,0.7349316809138299,0.17952347584883374,0.014545659483678173,-23.73703819239953,-19.99463617058375,2,False,C
step_rate_11,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.046783955326726e-05,0.0010653466095677227,,,,0.009313287454742192,0.06330020120556698,0.7287503592716934,0.1989591592004427,0.006664448476160207,-23.865780687620756,-20.123378665804974,2,False,B
step_rate_11,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.0423927993049614e-05,0.0010648988230773815,,,99999.99999999984,0.008442818752324137,0.06287979284315551,0.7287429014550859,0.1990170639261503,0.006685155470721544,-21.864716954783574,-16.2511139220599,3,True,C
step_rate_11,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.65913270959123e-05,0.0007615412190344743,,,,0.658465950143901,-0.27241097937318803,0.8991036967707626,-0.37566226468963365,0.018945675868281907,0.6541225660168717,4.396524587832654,2,False,C
step_rate_11,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.521835472319695e-05,0.0011595652588617565,0.00010000000000471454,209.6863879511568,,-0.35045561772729794,0.14804515802856702,0.6590958958485196,0.019667089057013126,0.015209709861845602,-32.98801398436814,-25.503209940736575,4,True,C
step_rate_11,step_rate,holdout,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.3783562870568123e-05,0.0006743479587717176,0.00010000000007166472,271.6931288002941,15.781450308321405,-1.288546219519648,-0.3940090419805988,0.6524859466037465,0.01880827881772083,0.013168492283803034,-31.958553544507666,-22.60254848996821,5,True,D
recovery_00,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,0.00010580262205492107,0.0013404241301159883,,,,0.7495522968167546,0.29298607889444234,0.8491154852061645,0.16518551795666592,0.07716859315443093,-13.79009372069838,-9.669207699605542,2,False,C
recovery_00,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.569109671387008e-05,0.0010010246317234473,,,,0.1077972851716593,0.0010241071466643263,0.747711575615935,0.20283473563114035,0.010282303747668978,-26.54616701316638,-22.42528099207354,2,False,B
recovery_00,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.459772670529121e-05,0.000993568916324252,,,99999.99999999718,0.08796924102170754,-0.006451852184935013,0.7482785460267756,0.2044727222461173,0.00946246281418441,-24.398969033129802,-18.217640001490544,3,True,C
recovery_00,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,1.9438437363869812,3.509489378291395,0.14889707998286703,164.91842183968808,169.03930786078092,2,True,D
recovery_00,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.10998435406649e-05,0.0012199771085454588,0.00010001326251045358,247.16114295278862,,-0.19601869072967762,0.19883209508179983,0.6612237309978405,0.01834994158678152,0.014778525503960444,-40.94819746404072,-32.706425421855045,4,True,C
recovery_00,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.0754599063205527e-05,0.0010963474537406235,0.00010000004452599966,290.26893724185004,49.97975301797581,-0.4859834593279803,0.09198415812198857,0.6563954630719031,0.01643941646295195,0.01573878734419647,-39.80676651617488,-29.504551463442787,5,True,C
recovery_01,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,9.25771925250283e-05,0.001396056697106829,,,,0.6160198048612961,0.33365161748882877,0.5764738425112841,0.024193141384354012,0.08234195734995317,-60.8006047636094,-56.67971874251656,2,False,C
recovery_01,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.175494446717505e-05,0.0010273346260721889,,,,0.034496967412595995,0.02696770657313882,0.3668652506447334,0.04560664583949166,0.00712886251994537,-112.42399308756943,-108.30310706647658,2,False,B
recovery_01,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.109313797286359e-05,0.0010208844817648655,,,99999.9997572541,0.021627196518976648,0.020669390533533494,0.36677433864510356,0.04627738070673409,0.006412733609045407,-110.42568406691518,-104.24435503527593,3,True,C
recovery_01,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,2.14216386346938,3.3144899234256227,0.14918862780796338,162.95222118715415,167.073107208247,2,True,D
recovery_01,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.675733443930447e-05,0.0010844229862168513,0.0006085874025327145,59.203358417192305,,-0.06705187559660009,0.08104803559297587,0.3549684033557342,0.009477257733253912,0.008057701069087484,-113.11094062903818,-104.86916858685251,4,False,B
recovery_01,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,4.0723088553361736e-05,0.0010232710205656961,0.00010000109206491372,69.8749701109773,79.7623365225959,-0.2052277875022713,0.023004379121659865,0.35152762255466125,0.0068970424831331775,0.007912556782530238,-112.26017696709111,-101.95796191435902,5,True,C
recovery_02,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,0.00011111089852843473,0.0012693891791211098,,,,0.7985057829718538,0.23853582344954322,0.6885306524038608,0.09452211745489383,0.07481042474256959,-39.19767491258003,-35.07678889148719,2,False,C
recovery_02,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.9837434695910815e-05,0.0009524043961373929,,,,0.17960845793264008,-0.04876554852813694,0.5918530283743253,0.1278743689909841,0.014484446793004686,-55.15880358311063,-51.037917562017796,2,False,C
recovery_02,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.823674863171116e-05,0.0009438585947791635,,,99999.99999999878,0.15249356983649673,-0.05777891772296836,0.5942803528489722,0.13041400276765608,0.013638269085862994,-52.60088916026999,-46.419560128630735,3,True,C
recovery_02,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,1.9611834958854626,3.4926477355557277,0.14933208234436138,164.7322083008518,168.85309432194464,2,True,D
recovery_02,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.358943401026376e-05,0.0011264537852152827,0.0002243849636444498,173.21793540061202,,-0.13720822365618363,0.11907445494011637,0.5055928898609462,0.008938390959346896,0.008996260068330876,-72.10500407900096,-63.86323203681529,4,False,B
recovery_02,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.898043890054517e-05,0.001083944987549198,0.00010004649655701661,187.71753095528553,89.08988444375676,-0.24896305177781658,0.08060715223629537,0.5045156534045068,0.007945830770340778,0.009737597898785462,-70.35622776095968,-60.05401270822759,5,True,C
recovery_03,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,0.00010945022167061171,0.0013165357410194053,,,,0.7834468438526238,0.27500384810026285,0.7025165375117702,0.10263815541856197,0.07775561280216033,-36.720468238496395,-32.59958221740356,2,False,C
recovery_03,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.811344776289334e-05,0.0009862449641688746,,,,0.15037409056106463,-0.013850512874252893,0.5706406690321157,0.1389657978201645,0.012219733632626763,-58.68571892796321,-54.56483290687037,2,False,C
recovery_03,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.6864741663142694e-05,0.0009781611785110043,,,99999.99999980089,0.12865248921267367,-0.022080818322559755,0.571464965203695,0.1407453197643246,0.01114818954844104,-56.44300754182809,-50.26167851018883,3,True,C
recovery_03,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,1.9679980235406933,3.4666887860526505,0.14835547047207073,164.1692385091504,168.29012453024325,2,True,D
recovery_03,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.5286897197396156e-05,0.0011399305589480302,0.00010000000380135424,155.44432103181381,,-0.09900525986917968,0.1309673473476373,0.5031360455123257,0.01778117039880043,0.00967216312770509,-72.61483966451596,-64.37306762233028,4,True,C
recovery_03,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.6896202814563314e-05,0.0010570983380576683,0.00010000016812345544,179.64903872401464,63.95529308693006,-0.30391436443110387,0.05552773761989657,0.4990871537391781,0.01567692250756062,0.009326328574845236,-71.56756669800893,-61.26535164527684,5,True,C
recovery_04,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,9.830877068121497e-05,0.0013544948531713258,,,,0.6760902413583655,0.3034285827361079,0.5925227639423333,0.0342127791511147,0.07847946655803509,-57.52274356825916,-53.40185754716632,2,False,C
recovery_04,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.296123902704194e-05,0.0010043183560717395,,,,0.057537301452652054,0.0043090587287067696,0.42526996775994474,0.06571896465573723,0.007322545201878514,-94.79978328335704,-90.6788972622642,2,False,B
recovery_04,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.211165801703727e-05,0.0009974537288232432,,,99999.9999952774,0.04136568062329256,-0.0025495184386537064,0.4258340861859644,0.0668511547572913,0.006852921774374743,-92.60198053372886,-86.42065150208961,3,True,C
recovery_04,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,2.104834445743343,3.3602106866778843,0.14902490481600295,163.50862764023816,167.629513661331,2,True,D
recovery_04,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.520863396767291e-05,0.0010883944676801508,0.0001000109587191854,88.27047904239934,,-0.10073491984746773,0.08470364492997723,0.38923287447680266,0.0006414473859191597,0.006858159622792537,-102.46354678698283,-94.22177474479716,4,True,C
recovery_04,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.997759176700575e-05,0.0010343065699123268,0.00010053515953422864,98.31349921636168,84.1093609103667,-0.223703914112977,0.033731221418889346,0.38686614467486186,-0.0006424210721850329,0.008462764999252389,-101.17103525603527,-90.86882020330317,5,False,C
recovery_05,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,0.00011974071451877377,0.0013074576682027097,,,,0.8733056873034171,0.26808454029722767,0.7900616325348557,0.13371118455970868,0.07695736335706103,-22.677207512646312,-18.556321491553476,2,False,C
recovery_05,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.190136874083245e-05,0.000991686087829481,,,,0.2135192861476998,-0.008348665496424627,0.6909388068656594,0.17962347499222386,0.017414956665492396,-36.03688691554984,-31.916000894457007,2,False,C
recovery_05,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.024986489823884e-05,0.0009832740626056335,,,99999.99999999841,0.18647732458722185,-0.01686739544931609,0.6919561370351052,0.18246818545773438,0.015845627987440037,-33.75848686097734,-27.577157829338084,3,True,C
recovery_05,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,1.9064956265467559,3.5122461588662337,0.1492395779512893,164.47543171260088,168.59631773369372,2,True,D
recovery_05,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.241633614934225e-05,0.0012239220690667143,0.00010000000003742722,246.852517733783,,-0.16448943085294337,0.20206051300003158,0.5712623473563203,0.013342384617425592,0.014457644020878731,-57.925715663913465,-49.68394362172779,4,True,C
recovery_05,recovery,calibration,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,2.99606482019617e-05,0.0010803701178105883,0.0001000000000601891,299.8728989789313,45.69289446312048,-0.5121382114336772,0.07730368410379207,0.563625022657887,0.011492140332998136,0.014034923744666509,-57.49465817696921,-47.192443124237116,5,True,C
recovery_06,recovery,holdout,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,8.396929860549753e-05,0.0014003601189992625,,,,0.5184282338147017,0.33672943140041606,0.7847458524333564,0.13205996913265458,0.08487867546812165,-23.478869393699554,-19.357983372606718,2,False,C
recovery_06,recovery,holdout,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,4.7489418981645926e-05,0.0010229905643420903,,,,-0.05151607748299998,0.02273026340993419,0.6320133903009199,0.14876317882113763,0.007061364222791033,-47.05376325880914,-42.932877237716305,2,False,B
recovery_06,recovery,holdout,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,4.492798465087569e-05,0.000990961345205627,,,130.29431617242736,-0.10696213866313105,-0.009079751259892905,0.6309735840590074,0.15059661296892185,0.00806255285983899,-45.15760308962282,-38.97627405798356,3,False,B
recovery_06,recovery,holdout,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9549296.58551372,1e-09,,,,25.975465606313158,-13.815510557964274,2.0804363673373554,3.4041923135660435,0.14915256515994893,164.2349752693832,168.35586129047604,2,True,D
recovery_06,recovery,holdout,Pumping plus recovery schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.2428505608212505e-05,0.0011019492472857564,0.0001000000000477999,92.26658073367838,,-0.1642025670035539,0.09708065457555938,0.627899015849664,0.07142555646555425,0.01240393884499822,-46.23363725490557,-37.99186521271989,4,True,C
